"run","isIntentional","HABIT_THRESHOLD_ABSOLUTE","eater1Count","OPENNESS_AVG_STRENGTH","isEvaluated","SELFE_AVG_STRENGTH","selfEbeta","CONSERVATION_AVG_STRENGTH","selfTk","SELFT_AVG_STRENGTH","vegetarianVenueCount","mixedVenueCount","diningOutPercent","weightVegEatingAction","filterOnAffordances","selfTbeta","isUpdatedPHistory","selfEk","randomSeed","filterOnHabits","OUTSIDE_CONTEXT","endTime","HABIT_THRESHOLD_RELATIVE","weightMeatEatingAction","meatVenueCount"
1290,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.7,500.0,0.2,1.0,1
1294,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.7,500.0,0.6,1.0,1
1298,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.7,500.0,1.0,1.0,1
1302,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.8,500.0,0.3,1.0,1
1306,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.8,500.0,0.7,1.0,1
1310,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.9,500.0,0.0,1.0,1
1314,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.9,500.0,0.4,1.0,1
1318,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",0.9,500.0,0.8,1.0,1
1322,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",1.0,500.0,0.1,1.0,1
1326,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",1.0,500.0,0.5,1.0,1
1330,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,1,"false",1.0,500.0,0.9,1.0,1
1334,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.0,500.0,0.2,1.0,1
1338,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.0,500.0,0.6,1.0,1
1342,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.0,500.0,1.0,1.0,1
1346,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.1,500.0,0.3,1.0,1
1350,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.1,500.0,0.7,1.0,1
1354,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.2,500.0,0.0,1.0,1
1358,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.2,500.0,0.4,1.0,1
1362,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.2,500.0,0.8,1.0,1
1366,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.3,500.0,0.1,1.0,1
1370,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.3,500.0,0.5,1.0,1
1374,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.3,500.0,0.9,1.0,1
1378,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.4,500.0,0.2,1.0,1
1382,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.4,500.0,0.6,1.0,1
1386,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.4,500.0,1.0,1.0,1
1390,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.5,500.0,0.3,1.0,1
1394,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.5,500.0,0.7,1.0,1
1398,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.6,500.0,0.0,1.0,1
1402,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.6,500.0,0.4,1.0,1
1406,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.6,500.0,0.8,1.0,1
1410,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.7,500.0,0.1,1.0,1
1414,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.7,500.0,0.5,1.0,1
1418,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.7,500.0,0.9,1.0,1
1422,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.8,500.0,0.2,1.0,1
1426,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.8,500.0,0.6,1.0,1
1430,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.8,500.0,1.0,1.0,1
1434,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.9,500.0,0.3,1.0,1
1438,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",0.9,500.0,0.7,1.0,1
1442,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",1.0,500.0,0.0,1.0,1
1446,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",1.0,500.0,0.4,1.0,1
1450,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,2,"false",1.0,500.0,0.8,1.0,1
1454,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.0,500.0,0.1,1.0,1
1458,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.0,500.0,0.5,1.0,1
1462,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.0,500.0,0.9,1.0,1
1466,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.1,500.0,0.2,1.0,1
1470,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.1,500.0,0.6,1.0,1
1474,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.1,500.0,1.0,1.0,1
1478,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.2,500.0,0.3,1.0,1
1482,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.2,500.0,0.7,1.0,1
1486,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.3,500.0,0.0,1.0,1
1490,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.3,500.0,0.4,1.0,1
1494,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.3,500.0,0.8,1.0,1
1498,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.4,500.0,0.1,1.0,1
1502,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.4,500.0,0.5,1.0,1
1506,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.4,500.0,0.9,1.0,1
1510,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,0.2,1.0,1
1514,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,0.6,1.0,1
1518,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.5,500.0,1.0,1.0,1
1522,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.6,500.0,0.3,1.0,1
1526,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.6,500.0,0.7,1.0,1
1530,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,0.0,1.0,1
1534,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,0.4,1.0,1
1538,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.7,500.0,0.8,1.0,1
1542,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.8,500.0,0.1,1.0,1
1546,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.8,500.0,0.5,1.0,1
1550,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.8,500.0,0.9,1.0,1
1554,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,0.2,1.0,1
1558,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,0.6,1.0,1
1562,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",0.9,500.0,1.0,1.0,1
1566,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",1.0,500.0,0.3,1.0,1
1570,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,3,"false",1.0,500.0,0.7,1.0,1
1574,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,0.0,1.0,1
1578,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,0.4,1.0,1
1582,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.0,500.0,0.8,1.0,1
1586,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.1,500.0,0.1,1.0,1
1590,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.1,500.0,0.5,1.0,1
1594,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.1,500.0,0.9,1.0,1
1598,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,0.2,1.0,1
1602,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,0.6,1.0,1
1606,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.2,500.0,1.0,1.0,1
1610,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.3,500.0,0.3,1.0,1
1614,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.3,500.0,0.7,1.0,1
1618,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,0.0,1.0,1
1622,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,0.4,1.0,1
1626,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.4,500.0,0.8,1.0,1
1630,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.5,500.0,0.1,1.0,1
1634,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.5,500.0,0.5,1.0,1
1638,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.5,500.0,0.9,1.0,1
1642,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,0.2,1.0,1
1646,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,0.6,1.0,1
1650,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.6,500.0,1.0,1.0,1
1654,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.7,500.0,0.3,1.0,1
1658,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.7,500.0,0.7,1.0,1
1662,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,0.0,1.0,1
1666,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,0.4,1.0,1
1670,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.8,500.0,0.8,1.0,1
1674,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.9,500.0,0.1,1.0,1
1678,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.9,500.0,0.5,1.0,1
1682,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",0.9,500.0,0.9,1.0,1
1686,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,0.2,1.0,1
1690,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,0.6,1.0,1
1694,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,4,"false",1.0,500.0,1.0,1.0,1
1698,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.0,500.0,0.3,1.0,1
1702,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.0,500.0,0.7,1.0,1
1706,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,0.0,1.0,1
1710,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,0.4,1.0,1
1714,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.1,500.0,0.8,1.0,1
1718,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.2,500.0,0.1,1.0,1
1722,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.2,500.0,0.5,1.0,1
1726,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.2,500.0,0.9,1.0,1
1730,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.3,500.0,0.2,1.0,1
1734,"false",2.0,30,0.5,"false",0.5,0.1,0.5,0.25,0.5,1,2,100,1.0,"false",0.1,"true",0.25,5,"false",0.3,500.0,0.6,1.0,1
